CustomerID,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus
3141914,30.26,60.0,30.0,0.0,0.0,0.0,6.0,-0.3,0.0,0.0,4.0,0.0,0.0,0.7,0.0,0.0,12.7,10.3,0.0,0.0,0.0,18.0,1.0,1.0,MINSTP612,1.0,1.0,535.0,74.0,76.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,Yes,No,No,Yes,0.0,0.0,Yes,No,0.0,9.0,No,0.0,30.0,No,2-High,Suburban,Other,Yes
3196234,57.95,511.0,50.0,2.23,16.0,0.8,22.0,2.3,6.0,6.0,24.3,0.0,0.7,112.4,34.0,12.7,92.7,29.0,12.0,0.0,2.0,15.0,1.0,1.0,STLSTL314,1.0,1.0,461.0,46.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,Yes,0.0,1.0,No,0.0,30.0,No,2-High,Other,Other,No
3223686,44.37,432.0,45.0,0.99,0.0,1.2,-393.0,-81.8,1.3,1.3,12.3,1.0,0.0,139.3,50.7,10.0,69.7,73.3,2.7,0.0,1.3,15.0,1.0,1.0,DALFTW817,2.0,1.0,440.0,52.0,46.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,200.0,No,5-Low,Suburban,Self,Yes
3224542,10.0,10.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.7,0.3,0.0,0.0,1.8,0.0,0.0,4.7,0.7,0.7,0.0,0.0,15.0,2.0,2.0,BIRBIR205,1.0,1.0,450.0,58.0,54.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,Yes,No,0.0,7.0,No,0.0,30.0,No,1-Highest,Other,Self,Yes
3201482,75.99,809.0,85.0,0.99,0.0,0.0,13.0,-1.0,8.7,1.0,69.7,0.0,1.7,151.0,78.0,3.7,314.3,76.7,9.7,0.0,0.0,19.0,1.0,1.0,NYCNEW908,1.0,1.0,557.0,46.0,28.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,Yes,No,0.0,4.0,No,0.0,30.0,No,3-Good,Other,Other,No
3305410,85.79,466.0,43.0,5.45,12.0,0.0,33.0,-37.8,8.7,9.0,35.0,1.0,0.0,80.0,23.3,14.0,60.3,68.7,17.7,0.0,1.0,9.0,1.0,1.0,OHICOL614,2.0,2.0,53.0,24.0,0.0,No,Yes,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,1.0,1.0,No,Yes,1.0,6.0,No,0.0,30.0,Yes,4-Medium,Suburban,Other,Yes
3017186,118.65,1425.0,46.0,0.0,111.0,0.0,7.0,92.8,14.0,11.7,42.3,2.7,1.3,529.2,68.7,29.7,114.7,205.0,25.7,0.0,0.3,38.0,1.0,1.0,NYCQUE917,2.0,2.0,579.0,30.0,28.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,Yes,No,0.0,4.0,No,0.0,30.0,No,1-Highest,Other,Professional,No
3377698,10.0,69.0,10.0,0.0,0.0,0.0,38.0,0.0,3.3,0.0,1.3,0.0,0.0,20.1,7.3,0.0,26.7,0.3,3.3,0.0,0.0,7.0,2.0,2.0,PHIPHI215,1.0,1.0,207.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,Yes,No,0.0,0.0,No,0.0,30.0,No,2-High,Other,Other,Unknown
3250674,67.49,356.0,40.0,0.0,84.0,0.0,-168.0,-29.5,7.3,1.7,24.3,0.0,0.0,28.9,41.7,1.3,115.3,28.3,9.0,0.0,1.0,10.0,1.0,1.0,SEATAC253,1.0,1.0,305.0,50.0,50.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,7.0,No,0.0,30.0,No,5-Low,Suburban,Other,Yes
3113286,31.54,291.0,20.0,0.5,37.0,0.0,-291.0,-31.5,12.7,1.0,17.7,0.3,0.0,56.4,33.7,8.7,64.0,84.3,13.7,0.0,2.3,23.0,1.0,1.0,PHIPHI215,2.0,2.0,300.0,54.0,50.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,150.0,No,7-Lowest,Other,Other,Yes
3038958,63.24,100.0,70.0,0.0,0.0,0.0,-16.0,0.0,0.7,0.0,1.3,0.0,0.0,24.9,4.3,3.3,25.7,15.7,0.7,0.0,0.3,33.0,2.0,2.0,SEAVAN360,1.0,1.0,987.0,32.0,0.0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,Yes,No,0.0,4.0,No,0.0,30.0,No,1-Highest,Suburban,Other,No
3376682,84.86,959.0,90.0,1.24,6.0,0.0,-137.0,1.6,8.3,0.0,38.7,0.0,0.0,417.8,36.3,1.3,266.3,117.3,8.3,0.0,6.3,7.0,1.0,1.0,LAXPAS626,1.0,1.0,211.0,62.0,22.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,No,0.0,0.0,No,No,0.0,9.0,No,0.0,30.0,No,2-High,Suburban,Professional,Unknown
3055942,34.99,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.3,0.0,0.0,31.0,1.0,1.0,OHISGF937,1.0,1.0,935.0,76.0,76.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,1-Highest,Other,Retired,Yes
3291542,34.59,0.0,42.0,0.0,0.0,0.0,0.0,-46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,SANSAN210,1.0,1.0,348.0,0.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,30.0,No,1-Highest,Other,Other,Unknown
3299806,36.04,1297.0,45.0,0.0,3.0,0.0,-269.0,3.1,10.7,6.7,31.3,12.7,0.0,471.9,48.7,12.7,59.3,99.0,17.3,0.0,3.0,12.0,1.0,1.0,DALDTN940,1.0,1.0,338.0,44.0,46.0,Yes,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,4.0,No,0.0,30.0,No,4-Medium,Rural,Other,No
3354754,29.99,79.0,40.0,0.0,0.0,0.0,17.0,0.0,0.0,0.7,5.7,0.0,0.3,12.5,2.3,2.0,20.0,8.0,0.7,0.0,0.0,10.0,1.0,1.0,STLCHE636,1.0,1.0,274.0,34.0,34.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,No,No,0.0,7.0,No,0.0,30.0,No,2-High,Other,Professional,Yes
3202898,57.29,3.0,64.0,0.0,0.0,0.0,-3.0,-57.3,0.0,0.7,1.3,0.0,0.0,0.1,0.7,0.7,1.3,0.0,0.7,0.0,0.0,19.0,2.0,2.0,SANSAN210,1.0,1.0,554.0,36.0,36.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,Yes,0.0,9.0,No,0.0,30.0,No,2-High,Suburban,Other,Yes
3086138,140.26,1887.0,105.0,7.42,51.0,21.58399999999965,-358.0,-30.9,9.3,22.7,61.7,0.7,0.0,576.5,77.3,20.3,221.7,248.0,32.0,0.0,18.0,22.0,1.0,1.0,NMXLUB806,3.0,3.0,286.0,20.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,1.0,No,0.0,10.0,No,4-Medium,Other,Other,No
3323322,77.97,1228.0,70.0,2.72,21.0,5.0,208.0,27.4,1.7,16.7,90.3,6.3,0.0,134.9,44.7,15.7,152.0,148.0,18.3,0.0,0.7,11.0,1.0,1.0,NMXDEL830,1.0,1.0,315.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,1.0,0.0,No,0.0,30.0,No,3-Good,Town,Other,Unknown
3292382,17.81,216.0,10.0,1.73,20.0,0.0,-66.0,-6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,LAXALB626,1.0,1.0,347.0,32.0,30.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,2-High,Other,Professional,Yes
3372538,54.97,706.0,60.0,0.5,1.0,0.0,404.0,-1.0,9.3,5.0,37.0,0.7,0.0,50.8,40.0,11.7,67.7,68.0,14.3,0.0,2.7,6.0,2.0,2.0,BIRBIR205,1.0,1.0,183.0,24.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,Yes,No,0.0,1.0,No,0.0,30.0,No,2-High,Other,Other,No
3369966,94.08,2450.0,75.0,0.0,48.0,0.0,-626.0,-8.6,19.7,1.3,74.3,21.3,4.0,772.5279999999999,61.7,21.7,347.7,435.7,21.0,0.0,0.0,10.0,1.0,1.0,NYCBRO917,1.0,1.0,297.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,30.0,No,7-Lowest,Other,Other,Unknown
3342846,56.84,1492.0,60.0,1.98,18.0,0.0,31.0,-5.9,17.7,1.0,41.3,13.7,0.0,357.3,59.3,8.7,139.0,124.7,18.7,0.0,3.0,12.0,1.0,1.0,CHINBK847,2.0,2.0,162.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,60.0,No,5-Low,Other,Other,Unknown
3133638,54.02,732.0,50.0,0.5,0.0,0.0,1.0,-3.6,4.3,3.7,25.7,1.3,0.0,200.7,52.7,19.0,159.7,99.3,8.0,0.0,3.0,18.0,1.0,1.0,MIAHWD954,2.0,2.0,210.0,28.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,Yes,0.0,6.0,No,0.0,10.0,No,5-Low,Other,Other,No
3263970,57.35,722.0,59.0,0.0,17.0,0.0,694.0,28.7,5.3,7.0,16.7,5.0,0.0,148.6,21.7,1.3,71.0,94.3,12.3,0.0,0.3,13.0,1.0,1.0,CHIBLO309,1.0,1.0,394.0,46.0,48.0,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0.0,0.0,No,Yes,0.0,9.0,No,0.0,30.0,No,4-Medium,Town,Professional,Yes
3273134,40.48,434.0,40.0,0.5,0.0,0.0,182.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,CHICHI773,1.0,1.0,438.0,58.0,58.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,4.0,No,0.0,30.0,No,2-High,Town,Professional,Yes
3239902,170.84,2398.0,115.0,0.0,156.0,0.0,17.0,-62.6,20.0,4.7,118.0,6.7,0.0,160.3,79.0,25.0,153.7,183.3,24.7,0.0,7.3,13.0,1.0,1.0,OHIWAR330,1.0,1.0,382.0,42.0,22.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,5.0,No,0.0,30.0,No,4-Medium,Rural,Other,Unknown
3285366,77.01,226.0,64.0,0.0,0.0,21.58399999999965,-18.0,-4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,MIAFTL954,2.0,2.0,311.0,76.0,76.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,7.0,No,0.0,30.0,No,2-High,Town,Retired,Yes
3228758,33.0,11.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,15.0,1.0,1.0,NNYBUF716,1.0,1.0,442.0,76.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,2-High,Other,Retired,No
3211402,49.18,55.0,49.0,0.0,0.0,0.0,-25.0,-2.4,2.7,0.0,2.7,1.3,0.0,9.2,0.0,0.0,7.7,12.7,2.7,0.0,0.0,16.0,2.0,2.0,OHICOL614,1.0,1.0,475.0,50.0,48.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,Yes,No,0.0,6.0,No,0.0,30.0,No,2-High,Suburban,Professional,No
3359190,70.97,596.0,70.0,1.98,48.0,0.0,258.0,56.0,3.7,0.7,32.3,0.0,0.0,116.9,21.3,3.7,166.0,71.3,4.3,0.0,2.3,11.0,1.0,1.0,AIRSAV912,1.0,1.0,325.0,46.0,46.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,7.0,No,0.0,30.0,No,7-Lowest,Suburban,Professional,Yes
3217274,77.07,780.0,85.0,0.25,2.0,0.0,-116.0,0.3,20.7,0.0,46.0,5.0,0.3,208.9,50.0,5.0,189.0,54.0,20.7,0.0,2.3,18.0,1.0,1.0,SFROAK510,2.0,2.0,227.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,7.0,No,0.0,60.0,No,4-Medium,Other,Other,Unknown
3033498,39.99,131.0,50.0,0.0,0.0,0.0,14.0,0.0,0.3,0.7,5.3,1.0,0.0,0.0,1.7,0.0,37.7,23.3,1.0,0.0,0.0,34.0,2.0,1.0,KCYWIC316,3.0,2.0,334.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,Yes,No,0.0,0.0,No,1.0,10.0,No,2-High,Other,Other,Unknown
3189682,12.29,162.0,14.0,0.0,0.0,0.0,-162.0,-12.3,8.0,4.7,61.7,0.7,0.0,118.6,12.0,1.3,90.0,16.0,12.7,0.0,0.0,20.0,1.0,1.0,APCFCH703,2.0,2.0,295.0,0.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,No,0.0,0.0,No,No,0.0,7.0,No,0.0,130.0,No,5-Low,Other,Other,Unknown
3161470,80.54,1464.0,33.0,0.74,43.0,0.0,354.0,83.7,0.7,0.7,16.0,6.0,0.0,350.0,23.7,6.0,69.0,75.7,1.3,0.0,1.3,18.0,1.0,1.0,DALDAL214,2.0,2.0,243.0,38.0,32.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,Yes,0.0,5.0,No,0.0,30.0,No,3-Good,Other,Other,Unknown
3374074,48.15,118.0,80.0,0.0,0.0,3.2,-19.0,11.8,2.0,2.3,15.7,0.0,0.0,22.3,4.7,3.7,27.7,27.0,4.3,0.0,0.7,10.0,2.0,2.0,OMAIWC319,1.0,1.0,284.0,40.0,0.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,2-High,Other,Other,Unknown
3269222,30.24,220.0,40.0,0.25,0.0,0.0,30.0,-0.2,0.0,8.7,5.3,0.0,2.3,61.5,16.0,2.3,53.0,18.0,8.7,0.0,0.3,15.0,1.0,1.0,CHILAG708,1.0,1.0,445.0,60.0,54.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,5-Low,Suburban,Professional,Yes
3126758,192.91,1868.0,98.0,7.42,130.0,3.8,188.0,-96.1,14.7,16.0,88.7,6.0,1.7,565.7,49.3,3.7,220.7,273.7,30.7,0.0,22.3,23.0,1.0,1.0,BIRBIR205,6.0,5.0,113.0,24.0,24.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,130.0,No,5-Low,Other,Other,No
3360626,59.99,27.0,70.0,0.0,0.0,0.0,-20.0,0.0,0.7,0.0,5.0,0.0,0.0,4.4,0.0,0.3,4.7,8.0,0.7,0.0,0.0,11.0,2.0,2.0,NYCNEW908,1.0,1.0,322.0,46.0,40.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,Yes,0.0,9.0,No,0.0,30.0,No,2-High,Suburban,Professional,No
3168606,120.28,1243.0,85.0,0.99,111.0,0.0,-1243.0,-45.3,18.0,1.7,28.7,1.7,0.3,85.9,33.3,13.7,70.7,85.0,19.7,0.0,3.0,19.0,1.0,1.0,DETDET313,2.0,1.0,166.0,30.0,54.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,1.0,0.0,No,No,0.0,1.0,No,0.0,80.0,Yes,5-Low,Other,Other,No
3279502,58.34,1650.0,60.0,0.0,27.0,0.0,19.0,-5.4,19.7,1.0,83.7,4.0,0.0,545.7,111.7,28.3,285.0,425.0,20.7,0.0,19.0,15.0,1.0,1.0,APCWAS202,3.0,1.0,129.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,9.0,No,0.0,150.0,No,5-Low,Other,Other,Unknown
3072398,48.44,252.0,64.0,1.98,0.0,0.3,396.0,12.9,2.7,0.0,12.0,0.7,0.0,2.6,8.0,0.0,18.0,10.0,2.7,0.0,0.0,29.0,4.0,1.0,NYCNEW732,7.0,5.0,153.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,Yes,0.0,0.0,No,0.0,100.0,No,5-Low,Other,Other,Unknown
3169942,52.31,512.0,40.0,0.0,23.0,0.6,741.0,11.6,8.0,0.3,18.7,17.3,0.3,92.7,7.7,2.0,54.3,53.7,8.3,0.0,1.7,17.0,2.0,2.0,DETANN734,2.0,2.0,57.0,52.0,52.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,Yes,No,0.0,9.0,Yes,0.0,10.0,No,3-Good,Suburban,Professional,Yes
3030754,133.25,1082.0,70.0,5.94,226.0,0.0,154.0,40.4,23.0,25.7,18.0,0.3,1.0,315.3,59.7,10.7,351.0,54.7,48.7,0.0,6.0,31.0,1.0,1.0,OHIDAY937,2.0,2.0,308.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,60.0,No,1-Highest,Town,Other,Unknown
3045894,10.25,416.0,10.0,0.25,0.0,0.0,30.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,PHIPHI215,2.0,2.0,106.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,Yes,0.0,0.0,No,0.0,30.0,No,1-Highest,Suburban,Other,Unknown
3142902,49.43,340.0,30.0,0.99,58.0,0.0,-82.0,-15.4,2.0,0.3,24.7,3.3,0.0,139.8,15.7,0.0,59.0,39.3,2.3,0.0,0.7,20.0,1.0,1.0,SEABLV425,4.0,2.0,145.0,28.0,0.0,No,No,No,No,No,Known,Yes,Yes,No,No,No,Yes,1.0,0.0,No,No,0.0,2.0,No,0.0,200.0,Yes,4-Medium,Other,Student,No
3206578,55.44,494.0,40.0,0.0,35.0,0.0,-124.0,-12.2,8.7,0.3,17.3,6.3,0.3,146.1,24.0,12.0,117.7,84.7,9.0,0.0,2.3,16.0,1.0,1.0,SFROAK510,1.0,1.0,486.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,30.0,No,4-Medium,Other,Other,Unknown
3021346,87.36,436.0,60.0,0.0,1.0,0.0,-436.0,-27.4,8.7,0.3,3.3,0.0,3.0,43.9,44.0,21.0,105.7,64.3,9.0,0.0,0.0,34.0,5.0,4.0,NYCMAN917,4.0,3.0,123.0,0.0,0.0,No,Yes,No,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,Yes,0.0,0.0,No,0.0,30.0,No,1-Highest,Other,Other,Unknown
3311474,54.44,319.0,60.0,0.0,0.0,0.0,-85.0,-0.4,9.3,1.3,13.3,0.7,0.0,65.0,48.0,8.3,34.3,73.0,10.7,0.0,0.3,7.0,1.0,1.0,NNYBUF716,1.0,1.0,217.0,52.0,52.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,Yes,No,0.0,4.0,No,0.0,30.0,No,5-Low,Other,Professional,Yes
3064454,20.27,63.0,20.0,0.0,0.0,0.0,28.0,0.1,0.3,1.7,11.7,0.0,0.0,15.7,1.7,0.0,13.7,21.0,2.0,0.0,0.0,24.0,1.0,1.0,DALDAL214,1.0,1.0,727.0,46.0,46.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,3.0,No,0.0,30.0,No,2-High,Suburban,Other,Yes
3342210,99.16,234.0,70.0,2.23,0.0,0.0,28.0,-42.2,7.0,3.0,12.3,0.3,0.0,40.2,8.0,1.0,68.0,8.0,10.0,0.0,0.3,6.0,1.0,1.0,BOSBOS978,1.0,1.0,191.0,38.0,40.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,8.0,No,0.0,30.0,No,2-High,Other,Professional,Yes
3102070,34.99,264.0,45.0,0.0,0.0,0.0,-264.0,0.0,2.7,5.3,32.0,0.0,0.0,4.0,4.0,0.3,35.7,55.7,8.0,0.0,0.0,24.0,2.0,1.0,HOUHOU281,3.0,3.0,122.0,38.0,34.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,3.0,No,0.0,10.0,No,3-Good,Other,Crafts,Yes
3344414,119.56,1651.0,85.0,2.97,166.0,0.0,511.0,11.1,26.3,3.0,95.3,2.0,0.0,337.6,38.0,3.3,402.7,135.0,29.3,0.0,10.3,12.0,1.0,1.0,PHIPHI215,2.0,2.0,134.0,40.0,38.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,Yes,0.0,6.0,No,0.0,200.0,No,5-Low,Other,Other,No
3043562,46.73,507.0,50.0,0.0,19.0,0.9,325.0,-11.7,6.0,2.3,33.0,0.7,0.0,68.3,23.3,0.0,68.0,104.7,8.3,0.0,1.0,32.0,2.0,1.0,SEASEA206,2.0,2.0,28.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,30.0,No,1-Highest,Town,Other,Unknown
3208430,10.32,118.0,10.0,0.0,0.0,0.3,56.0,1.0,1.3,4.3,11.0,0.0,0.7,37.9,6.3,1.3,18.0,15.0,5.7,0.0,0.0,14.0,4.0,2.0,BOSPRO401,1.0,1.0,436.0,56.0,60.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,30.0,No,2-High,Suburban,Crafts,Yes
3196190,35.09,456.0,40.0,0.0,14.0,0.0,70.0,11.7,5.7,3.3,25.3,0.0,0.0,220.3,17.0,5.0,71.3,59.0,9.0,0.0,0.7,17.0,3.0,2.0,MIAMIA305,2.0,2.0,300.0,20.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,10.0,No,3-Good,Other,Other,Unknown
3034850,149.06,884.0,57.0,0.25,292.0,0.0,-328.0,-81.9,3.7,11.7,42.3,2.0,0.3,97.6,27.7,6.3,169.3,75.3,15.3,0.0,2.0,30.0,1.0,1.0,FLNORL407,4.0,2.0,2.0,34.0,32.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0.0,0.0,No,No,0.0,4.0,No,0.0,150.0,No,1-Highest,Rural,Other,No
3373034,36.49,438.0,45.0,0.0,4.0,0.0,-176.0,-1.5,1.7,5.7,21.7,0.0,0.0,25.3,39.0,3.7,66.3,98.0,7.3,0.0,1.3,10.0,1.0,1.0,OMAIWC319,2.0,1.0,234.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,0.0,No,0.0,200.0,No,2-High,Other,Other,Unknown
3054190,59.99,488.0,70.0,0.0,0.0,0.0,-150.0,0.0,2.7,1.7,19.0,7.0,0.3,0.0,4.7,0.0,22.3,20.0,4.3,0.0,0.0,30.0,2.0,2.0,SFROAK510,1.0,1.0,885.0,72.0,68.0,No,No,No,No,No,Known,Yes,Yes,No,No,No,No,0.0,0.0,No,No,0.0,6.0,No,1.0,30.0,No,1-Highest,Suburban,Other,Yes
3095398,53.51,512.0,50.0,1.24,0.0,0.0,8.0,1.5,5.0,0.0,17.0,5.3,0.7,157.2,25.7,7.3,87.7,38.0,5.0,0.0,1.7,25.0,1.0,1.0,NEVESC760,3.0,3.0,589.0,44.0,46.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,10.0,No,4-Medium,Other,Other,No
3294414,88.71,898.0,97.0,1.73,0.0,0.0,-244.0,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,PITGRE412,1.0,1.0,298.0,70.0,66.0,Yes,No,Yes,No,No,Known,Yes,Yes,Yes,No,No,Yes,0.0,0.0,Yes,No,0.0,3.0,No,0.0,30.0,No,2-High,Town,Crafts,Yes
3281982,114.34,794.0,72.0,0.0,160.0,0.0,74.0,36.5,8.3,20.0,57.0,14.7,0.0,103.3,18.0,2.0,218.0,99.3,28.3,0.0,1.7,8.0,1.0,1.0,ATLMEM901,2.0,2.0,223.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0.0,0.0,No,No,0.0,0.0,No,0.0,150.0,No,2-High,Other,Other,Unknown
3188994,55.48,404.0,60.0,0.0,2.0,4.6,248.0,11.7,1.0,0.0,8.7,0.0,0.0,0.2,2.3,0.0,19.3,14.3,1.0,0.0,0.3,20.0,1.0,1.0,HARLON860,2.0,2.0,79.0,20.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0.0,0.0,No,No,0.0,6.0,No,0.0,150.0,No,4-Medium,Other,Other,No
3150910,35.42,206.0,30.0,1.49,11.0,0.0,20.0,-0.5,2.0,0.7,16.3,3.7,0.0,20.1,37.7,6.0,48.7,34.3,2.7,0.0,0.3,19.0,1.0,1.0,HARHAR860,1.0,1.0,574.0,60.0,54.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0.0,0.0,Yes,No,0.0,5.0,No,0.0,30.0,No,2-High,Suburban,Professional,No
